Kombinace rysů,délka úseku,Accuracy,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 0, 0, 1, 1)","(0, 8, 14, 12)",0.8029150178426644,0.8418380193647451,0.8185335364955962,0.7190113989108914,0.7931276515904109,0.8452374245004567,0.8233365519617785,0.7119990117644892,0.8422687056500561,0.8213398926028231,0.7301231653777825
"(0, 0, 0, 1, 1)","(0, 8, 14, 13)",0.8086586494177641,0.8459903585040655,0.828358440924549,0.7248998132323548,0.7997495375536564,0.8486038179907786,0.8288956684462662,0.7216652516867784,0.8469560469941863,0.8373918295070647,0.7325336156329698
"(0, 0, 0, 1, 1)","(0, 8, 14, 14)",0.8061348284147339,0.8443901409927654,0.8205999240918546,0.7238041748258229,0.7962647466368142,0.8462337511995051,0.8238522746724228,0.720570037737972,0.8461692322928848,0.8257634635142086,0.7309181597496072
"(0, 0, 0, 1, 1)","(0, 8, 14, 15)",0.8083927420044814,0.8453813881502035,0.8198649344183989,0.7298264476727934,0.7983575900804653,0.8503877362967771,0.8302800301717607,0.7189179595431221,0.8436545328325739,0.8184362238233718,0.7448747978485131
"(0, 0, 0, 1, 1)","(0, 8, 14, 16)",0.808792058230804,0.8470736711472597,0.8200178245707301,0.7279509849631014,0.7983474935603637,0.8519211843657619,0.8252158305564317,0.7198031796724346,0.8460024653455459,0.8222907200829525,0.740166183809263
"(0, 0, 0, 1, 1)","(0, 8, 16, 5)",0.8031091876307753,0.8463726529319135,0.8079050670569169,0.716863872938379,0.7903805309757366,0.8460536279889945,0.8069197520643154,0.7184678585087321,0.8502558817969943,0.8166999236605369,0.7200689694931927
"(0, 0, 0, 1, 1)","(0, 8, 16, 6)",0.8066164873920763,0.8490299004059196,0.8142746637235995,0.7214147014043201,0.794906421844613,0.8509619138711262,0.8167558005056854,0.7170657753782795,0.8504111766497472,0.8185550556604015,0.7298397830897275
"(0, 0, 0, 1, 1)","(0, 8, 16, 7)",0.8074360743219808,0.8509749279703754,0.8084009880691712,0.7226177518925863,0.7939978893107109,0.8501942947002146,0.8106679291230158,0.7217251131247021,0.8552186938554793,0.8126033416341321,0.7275792435048054
"(0, 0, 0, 1, 1)","(0, 8, 16, 8)",0.8072248598534788,0.8491854589575432,0.8209539382135486,0.7179170878964674,0.7960188283558531,0.8486479795706303,0.8190112700395931,0.7184947597946739,0.8534362648602285,0.8283923208674977,0.7206579069150307
"(0, 0, 0, 1, 1)","(0, 8, 16, 9)",0.8102526455030448,0.8494289180964592,0.8219522655693178,0.7268826761430471,0.7994212866029413,0.8526463639256935,0.8227077862922245,0.721879056880679,0.8490255968004343,0.8276003148568465,0.7352448674897094
"(0, 0, 0, 1, 1)","(0, 8, 16, 10)",0.8125284275840012,0.8510797777485604,0.8273204897933215,0.7283512234650298,0.8022504970023039,0.8504612870807229,0.8265452397036823,0.7282937762005649,0.8546459812645164,0.8343158469661633,0.7312305534917227
"(0, 0, 0, 1, 1)","(0, 8, 16, 11)",0.8104822899693735,0.8476031071084318,0.8245330672938384,0.729373286331034,0.800503153577768,0.851203678086517,0.8246990690931935,0.7231582024045274,0.8472021171087567,0.8313940409126627,0.7391333990639799
"(0, 0, 0, 1, 1)","(0, 8, 16, 12)",0.8112800412445699,0.8481677831141565,0.8273075043374064,0.7301991554797557,0.8018914809771062,0.8499297519683415,0.8285157237537144,0.7266089563669782,0.8496432700351514,0.8333324163601278,0.7378075533375965
"(0, 0, 0, 1, 1)","(0, 8, 16, 13)",0.8085923925893385,0.8457515302718225,0.8266835455472057,0.726188315783752,0.7995411305342601,0.8486961068486909,0.8290795469701194,0.7210526171502847,0.8464013021738319,0.8331995940572711,0.7354149357537587
"(0, 0, 0, 1, 1)","(0, 8, 16, 14)",0.8164087467039483,0.8530558951952012,0.8297120734363614,0.7364542015521811,0.806407390061248,0.8514274663983284,0.8301328092968594,0.7391800124772273,0.8580976380989837,0.8379152197438214,0.7369562625845097
"(0, 0, 0, 1, 1)","(0, 8, 16, 15)",0.80955399845809,0.8470654261007653,0.8231307812026806,0.7281551410685291,0.7994504494573249,0.8502488278757955,0.830694855372181,0.7204365835305845,0.8475038086181057,0.8234582873933153,0.7397353201268851
"(0, 0, 0, 1, 1)","(0, 8, 16, 16)",0.8114130886237533,0.8491084262616129,0.8209181470676228,0.7328737260832949,0.8009667664708433,0.8507641165035247,0.8292473010009204,0.7271178502596225,0.8510606101980386,0.8218722188656761,0.7424525915824474
"(0, 0, 0, 1, 1)","(0, 10, 12, 5)",0.7904114247528311,0.8377742973023823,0.8004403200470787,0.6930204508353982,0.7770783560616197,0.8382216844899999,0.7997002308034858,0.6916375804597601,0.8412527263881577,0.808681421328265,0.6979086195877058
"(0, 0, 0, 1, 1)","(0, 10, 12, 6)",0.792949110358177,0.8383732623098787,0.8037719378549617,0.7000830239170629,0.7807427413606345,0.8428896416363745,0.8062960735381542,0.6916801707653173,0.8375217332787732,0.8089595132536811,0.7121964271894086
"(0, 0, 0, 1, 1)","(0, 10, 12, 7)",0.7954240443585988,0.8413388579492548,0.805211107902046,0.7020837353695235,0.7828779004069414,0.8432670221322894,0.805624886826186,0.6983255999519755,0.8432809612947276,0.8119604535675876,0.7095752686966861
"(0, 0, 0, 1, 1)","(0, 10, 12, 8)",0.7950297465172921,0.8383381395471229,0.812140470291394,0.7023704996884332,0.7842830365089835,0.8430316939096288,0.8112094632830503,0.6963779660824578,0.8380281656082896,0.8212911241035517,0.7127433592359352
"(0, 0, 0, 1, 1)","(0, 10, 12, 9)",0.8003086068062398,0.8442810010189532,0.808570455411453,0.7114060255526314,0.7880858273276792,0.8498269250660215,0.8092845260581318,0.7026094167509436,0.8423888569211526,0.8149779864630137,0.7240070946332627
"(0, 0, 0, 1, 1)","(0, 10, 12, 10)",0.7960239036153676,0.8382488582023211,0.814454941213158,0.7033125609439577,0.7853387867864788,0.8419548058397757,0.8164890807986757,0.6980574212917208,0.8385240842226643,0.8209197665955049,0.7129399649073168
"(0, 0, 0, 1, 1)","(0, 10, 12, 11)",0.7958466204820203,0.8379239119943858,0.8111981237796624,0.7056835024736655,0.7849351794159045,0.8441124858732824,0.8157089624686129,0.6956487078464753,0.8357507624235513,0.815493231852493,0.7200151600045475
"(0, 0, 0, 1, 1)","(0, 10, 12, 12)",0.7997410621689394,0.8408287897447526,0.8148134055478323,0.7107855700410646,0.7888092551112165,0.8446882877439048,0.8172681713197564,0.7050978072402897,0.840413791392748,0.8213890600122316,0.7196252089104183
"(0, 0, 0, 1, 1)","(0, 10, 12, 13)",0.8007001190705149,0.8419496419801955,0.8165483704641356,0.7120549245121698,0.7901843123188337,0.8462127642110395,0.8184475824108173,0.706233958781746,0.8417380838402252,0.8234791937517254,0.7217572740861002
"(0, 0, 0, 1, 1)","(0, 10, 12, 14)",0.8064441803399512,0.8443355605903159,0.8192188630336152,0.7245838369263986,0.7960460868501099,0.8489185290189838,0.8211199692180425,0.7177739873170563,0.8430823208359957,0.8249711904419013,0.7348788642327653
"(0, 0, 0, 1, 1)","(0, 10, 12, 15)",0.8084565861809117,0.8469875586238891,0.8193387312171646,0.7261957632072751,0.7975073510161095,0.8495618350414013,0.8217365422654945,0.7222913245123889,0.8479141267544247,0.8241796525618735,0.7339280315493608
"(0, 0, 0, 1, 1)","(0, 10, 12, 16)",0.8108469127632372,0.8478682635134372,0.8245190294075211,0.7293901273121786,0.8005924734110457,0.850584545283952,0.8253055241952219,0.7251368325389733,0.8482959200272807,0.8302226684255174,0.7365034441334017
"(0, 0, 0, 1, 1)","(0, 10, 14, 5)",0.8022630427289755,0.8451560569257568,0.8118471197454973,0.7148351937074986,0.7906127901262509,0.8459886131822911,0.8110607975681633,0.7126968984248532,0.8476923823873077,0.8195971764335586,0.7205370857134494
"(0, 0, 0, 1, 1)","(0, 10, 14, 6)",0.8059573812534657,0.8465656334484454,0.8175762740098815,0.7204882755621831,0.7948767276735034,0.846092259753466,0.8170101646936582,0.7217759595493458,0.8507428708636239,0.8253488284278694,0.7239023915542498
"(0, 0, 0, 1, 1)","(0, 10, 14, 7)",0.8056151187407963,0.8462915530014872,0.8166934873783607,0.720825893417478,0.7946036445991087,0.8478959937821285,0.8177777131965958,0.7179736988091844,0.8480325380882533,0.8230982065344714,0.7284478664884126
"(0, 0, 0, 1, 1)","(0, 10, 14, 8)",0.8054300588057363,0.8458684737500681,0.8205574726493037,0.7176558178451111,0.7946939214148275,0.8474074858983359,0.8174454733398362,0.7170916039302611,0.8476494465560649,0.8309875551660413,0.7215995243946398
"(0, 0, 0, 1, 1)","(0, 10, 14, 9)",0.8055769343800268,0.8483723921462986,0.8145972532838289,0.7187859486768021,0.7939185313689766,0.84933332931903,0.8190670782157451,0.71476603045115,0.8512885004820584,0.8175034759660462,0.7274122458558344
"(0, 0, 0, 1, 1)","(0, 10, 14, 10)",0.8061487881684526,0.8480006474750784,0.8159947567807008,0.7196679176262109,0.7945544406273302,0.8458331942240649,0.8217985969146759,0.7198651903142566,0.8543035531182429,0.8173585862493982,0.7235048551409443
"(0, 0, 0, 1, 1)","(0, 10, 14, 11)",0.8059865050116318,0.8462684750541039,0.8180909479422788,0.7208299054383817,0.7950631094782549,0.8490266471422233,0.8233926313729987,0.7152510201564521,0.8471040460253544,0.8207227680096363,0.7305578404692875
"(0, 0, 0, 1, 1)","(0, 10, 14, 12)",0.8054344534955356,0.8462236085674419,0.8174625106668134,0.719403530922359,0.7943632167188717,0.8490792585350746,0.8241147640265579,0.7126855200603377,0.8467918885426737,0.8194180543129594,0.7294417349901458
"(0, 0, 0, 1, 1)","(0, 10, 14, 13)",0.8057046775514461,0.8462415951943498,0.8166320436947799,0.7217125569560459,0.7948620652817253,0.8484940778123502,0.8244420349172422,0.7161536464309426,0.8474630757083714,0.8182473093929863,0.7318560450376795
"(0, 0, 0, 1, 1)","(0, 10, 14, 14)",0.8105763624760222,0.8486821079800864,0.823395582616843,0.7301492019544897,0.8007422975171398,0.8492494820802079,0.8271167637195097,0.7296541453887897,0.8515513424063965,0.8288840186750848,0.7347349496574334
"(0, 0, 0, 1, 1)","(0, 10, 14, 15)",0.80719336976719,0.8444905099972864,0.821760548511493,0.7259919699884351,0.7974143428324048,0.8494354617640315,0.8236200695357953,0.7195330961093569,0.8428049444697117,0.8294212828511938,0.7365058614470719
"(0, 0, 0, 1, 1)","(0, 10, 14, 16)",0.8121697305679941,0.8478159814101753,0.8254320089641525,0.7350207056459285,0.8027562320067521,0.8541154157021268,0.8319987435602334,0.7235712867045149,0.8447244718658922,0.8268446631659572,0.7499857481451696
"(0, 0, 0, 1, 1)","(0, 10, 16, 5)",0.8081635097785919,0.8509231786841187,0.806121542765562,0.7255346000705385,0.7941931071734066,0.8500100414238526,0.8108207162462364,0.7248646777947227,0.8544698538349678,0.8087416850374071,0.7308139302244083
"(0, 0, 0, 1, 1)","(0, 10, 16, 6)",0.8124417959021153,0.8515534122561677,0.8240759815879487,0.7298771086049032,0.8018355008163398,0.8509064075314441,0.8207513402227079,0.7301393456396552,0.8546860045026412,0.8343356764571019,0.7318221751082045
"(0, 0, 0, 1, 1)","(0, 10, 16, 7)",0.8088693037758995,0.8484600071768748,0.8219219973218234,0.7251912614897555,0.7985244219961513,0.8495746883791009,0.8214709612275101,0.7241920940794893,0.8509889003548959,0.8306832207987954,0.7311740738693049
"(0, 0, 0, 1, 1)","(0, 10, 16, 8)",0.8102880141329208,0.85170191553154,0.8205149169335988,0.7235697144682686,0.7985955156444688,0.8500753353312792,0.8239544009194759,0.7247705824515878,0.8566191236376002,0.8245764130072114,0.7267448716341174
"(0, 0, 0, 1, 1)","(0, 10, 16, 9)",0.8126479569659886,0.8525689788193132,0.8230000916538562,0.729371345039903,0.8016468051710242,0.8541646789837529,0.826166987176544,0.7259131677269555,0.8544325622590151,0.8269898913417666,0.7373905553571424
"(0, 0, 0, 1, 1)","(0, 10, 16, 10)",0.8131055202112091,0.8513006980371115,0.8278218805331126,0.7293583561973586,0.8028269782558608,0.8508985245132303,0.8306502473361835,0.7282974162835113,0.8547826746664112,0.8315901906901765,0.7336389511224355
"(0, 0, 0, 1, 1)","(0, 10, 16, 11)",0.8116460221961785,0.848955081437562,0.8217679261785958,0.7329977929657997,0.8012402668606523,0.8483790623128906,0.8297592266494564,0.7293016536996759,0.8528354060277588,0.820790171937588,0.7404536699279454
"(0, 0, 0, 1, 1)","(0, 10, 16, 12)",0.8113950554805296,0.8516439848493645,0.818577048543528,0.7298684799165098,0.8000298377698007,0.853440428158222,0.8237054034994618,0.7244088085970055,0.8529113061512931,0.8198037819074504,0.7390652589076142
"(0, 0, 0, 1, 1)","(0, 10, 16, 13)",0.8125115553110543,0.8491401291023607,0.829057270282202,0.733072579784341,0.8037566597229681,0.850313044479401,0.8313394332975387,0.7300578652822067,0.8513945928798916,0.8355294215103882,0.7394270974185939
"(0, 0, 0, 1, 1)","(0, 10, 16, 14)",0.8113389134741389,0.8486061419083052,0.8224221445693229,0.7327940781956335,0.8012741215577538,0.850435743236247,0.8249575153084164,0.7288677311804701,0.8502863645279077,0.8268566801343823,0.7400720449531819
"(0, 0, 0, 1, 1)","(0, 10, 16, 15)",0.8087511351909347,0.8472075906865746,0.8209046589271907,0.7266325385393112,0.7982482627176922,0.8504114959736961,0.8248833757522345,0.7207825781053984,0.8470837120316765,0.8246634598111744,0.736297001880073
"(0, 0, 0, 1, 1)","(0, 10, 16, 16)",0.8115215376945537,0.8466912730993673,0.8334620287059634,0.7311613761798265,0.8037715593283858,0.8494497553493131,0.832136126307434,0.7278595173311587,0.8470263133119665,0.843704673792887,0.7373886803035635
"(0, 0, 0, 1, 1)","(0, 0, 12, 5)",0.7739439123140036,0.8269822105086257,0.7922392724742944,0.6650785557439924,0.7614333462423043,0.831270305725343,0.7901026333949185,0.6584311172140808,0.8267211929625141,0.8006340674473164,0.6766022232179312
"(0, 0, 0, 1, 1)","(0, 0, 12, 6)",0.7719261618687225,0.8225712106395345,0.7938692574268937,0.6655251342268227,0.760655200764417,0.8300818325993398,0.7987138902130272,0.6535909652525067,0.8200438129111418,0.7966658551298347,0.6829571037115678
"(0, 0, 0, 1, 1)","(0, 0, 12, 7)",0.7740153253927842,0.825412029179,0.7897781416618962,0.6689989405895841,0.7613963704768268,0.8328521412089731,0.793142528157712,0.6576203553004735,0.8227536651551148,0.7926012383351473,0.6863402622932004
"(0, 0, 0, 1, 1)","(0, 0, 12, 8)",0.7787067419714295,0.8300588998825585,0.7926273265764341,0.6742400322122799,0.7656420862237576,0.834126625269524,0.8004758299721194,0.6653378306227657,0.8311544511856356,0.7925616036602945,0.6878489833963253
"(0, 0, 0, 1, 1)","(0, 0, 12, 9)",0.7763667303332717,0.8271645300472186,0.7917194832346034,0.671332826950329,0.7634056134107171,0.8342847870074666,0.7929895098721571,0.6623277848498565,0.8253592949883155,0.7997056182339122,0.6855741602911165
"(0, 0, 0, 1, 1)","(0, 0, 12, 10)",0.7823842625520611,0.8313654512678799,0.7979157361727091,0.6801178555352961,0.7697996809919616,0.8374265345808842,0.8027338808351925,0.6721038927217057,0.829818407968854,0.803422366305211,0.6939038228852467
"(0, 0, 0, 1, 1)","(0, 0, 12, 11)",0.7871445594299984,0.8323600802887624,0.8027324238708129,0.6918936914989502,0.7756620652195084,0.8409478018736911,0.8055168502415858,0.6826361806547727,0.8292493244564325,0.810242178350375,0.7071981297709036
"(0, 0, 0, 1, 1)","(0, 0, 12, 12)",0.7958585330804925,0.8390736682049841,0.8067722601233281,0.7059212809864264,0.7839224031049129,0.8462154139459932,0.81105853549898,0.6970165705637614,0.83631701274841,0.8117464083638575,0.7200322463885005
"(0, 0, 0, 1, 1)","(0, 0, 12, 13)",0.8025014337939608,0.8439511311723884,0.8160676828892738,0.7144555887027119,0.7914914675881247,0.8461716460383688,0.8157728987083587,0.7141608007722737,0.8460663522306067,0.8263983187038292,0.7194652005170493
"(0, 0, 0, 1, 1)","(0, 0, 12, 14)",0.803510967317235,0.8429534647444372,0.8147027590203253,0.7199701365071867,0.7925421200906497,0.8460487995650544,0.8190855026409963,0.716351508161978,0.8443911207914653,0.8198693959408481,0.728420617633363
"(0, 0, 0, 1, 1)","(0, 0, 12, 15)",0.8114728500384712,0.849413002481745,0.82157326853628,0.7305970897000653,0.8005277869060302,0.8519762331706854,0.8232527736839241,0.7273036389285849,0.8500552379158913,0.827625653607163,0.7371136254221954
"(0, 0, 0, 1, 1)","(0, 0, 12, 16)",0.8102087549998341,0.8472477016384963,0.8229681711507959,0.729979142662423,0.8000650051505718,0.8522062430882485,0.8263388544187749,0.7221180106781137,0.8455136507092981,0.8271566685431125,0.7411354066595265
"(0, 0, 0, 1, 1)","(0, 0, 14, 5)",0.7762240095368392,0.8331522554519151,0.7742710479422396,0.6716413670318412,0.7596882234753319,0.8371037185866197,0.7785921809597139,0.6629682332846938,0.8332956697493745,0.7744956290978802,0.6860354847224686
"(0, 0, 0, 1, 1)","(0, 0, 14, 6)",0.7841564361787435,0.836754080698346,0.78772292259738,0.6853875212372387,0.7699548415109883,0.8402022409076976,0.7943551892686689,0.6758967667793314,0.8378350895542583,0.7869353799618379,0.6999749108455606
"(0, 0, 0, 1, 1)","(0, 0, 14, 7)",0.7863652402203761,0.8342041775171397,0.8007658878836692,0.6888389610102544,0.7746030088036878,0.8414059659154793,0.8023167195999834,0.6779989042861183,0.8317482195073845,0.8054089412670153,0.70522655839432
"(0, 0, 0, 1, 1)","(0, 0, 14, 8)",0.7865448043744414,0.8343499855109142,0.8009190564288311,0.6879443326819837,0.7744044582072429,0.8396186790136438,0.8047071931535292,0.6792199592017536,0.8342424496788319,0.8042291218264241,0.7022666781305648
"(0, 0, 0, 1, 1)","(0, 0, 14, 9)",0.787264920013403,0.8341461488503285,0.7975035313802817,0.6936203883210417,0.7750900228505506,0.8390184221746979,0.8023070690251781,0.6833418035389138,0.8338369137071261,0.8006165199258183,0.7084167801974276
"(0, 0, 0, 1, 1)","(0, 0, 14, 10)",0.7872397759832788,0.8343771491092232,0.8047033881139308,0.6891849582737007,0.7760884984989517,0.8397409971457984,0.8040229554072795,0.6823160718061345,0.8338274546749626,0.8147467153094456,0.700407711902964
"(0, 0, 0, 1, 1)","(0, 0, 14, 11)",0.7884287462409428,0.8358631634240881,0.8010364408989032,0.6915456610297003,0.7761484217842306,0.8413069784421333,0.8023583199455933,0.6851896800731652,0.8356153853985641,0.8094532863892429,0.7024860601807308
"(0, 0, 0, 1, 1)","(0, 0, 14, 12)",0.7925640375547082,0.8366671060233125,0.8045716877043901,0.7024265432585034,0.781221778995402,0.8436741515358003,0.8075292425066716,0.6935986735896533,0.8343723158489503,0.8118562797771764,0.7164068563802772
"(0, 0, 0, 1, 1)","(0, 0, 14, 13)",0.8001940843013049,0.8404207019583877,0.8203125990678215,0.7120760798632533,0.7909364602964875,0.8465186688642786,0.8181583721025758,0.7073580009649827,0.8391240909460006,0.8337014075576079,0.7226580972021732
"(0, 0, 0, 1, 1)","(0, 0, 14, 14)",0.8004205804227957,0.8391094742575135,0.813510196021214,0.717830066450727,0.7901499122431515,0.8442773031338643,0.820394458489122,0.7118551326368205,0.8388440030750255,0.8169430923741985,0.7292407950995312
"(0, 0, 0, 1, 1)","(0, 0, 14, 15)",0.8046234614163851,0.8426125702393608,0.8166799194404293,0.7224090386646215,0.7939005094481372,0.8475634109197345,0.8229642785465631,0.715307002596562,0.8414722633155336,0.8193638466768416,0.7341458520017532
"(0, 0, 0, 1, 1)","(0, 0, 14, 16)",0.8093467438825629,0.8471135523819099,0.8213329841334727,0.729020203388586,0.7991555799679894,0.849087470976172,0.8275546350829078,0.7240397679714803,0.8489242881014242,0.8228496749306673,0.7375880383742502
"(0, 0, 0, 1, 1)","(0, 0, 16, 5)",0.7829163100729979,0.8373668642536651,0.7878440691800547,0.6793930323230434,0.7682013219189211,0.8423193312072128,0.7867964189906164,0.671330910735634,0.8361590216727727,0.7937148933088922,0.6921600399190873
"(0, 0, 0, 1, 1)","(0, 0, 16, 6)",0.7861803409846421,0.8376621445941781,0.7873944694945983,0.6897987021857812,0.771618438758186,0.8439802519099237,0.79674656121412,0.6751173193085072,0.8350518544256769,0.7842343396529877,0.7092420789094226
"(0, 0, 0, 1, 1)","(0, 0, 16, 7)",0.7873322294536917,0.8376281715860558,0.7890742880748833,0.6910847401765794,0.772595733279173,0.8416489921893691,0.7977911142677006,0.6804916554047729,0.8372226933200959,0.7862426083870742,0.7056463829136629
"(0, 0, 0, 1, 1)","(0, 0, 16, 8)",0.7943902221742882,0.8407813886664284,0.8060482319209153,0.6995754384844662,0.7821350196906034,0.8470226399947659,0.8052914933276236,0.689994112922115,0.8383985825359357,0.8139238151639789,0.7130434834815055
"(0, 0, 0, 1, 1)","(0, 0, 16, 9)",0.7927819738859068,0.8392179899942169,0.8026334504315186,0.6985226989906961,0.7801247131388105,0.844381024009763,0.8043929577019631,0.6901636096107652,0.8383779501567087,0.8076656860064523,0.7113247457550799
"(0, 0, 0, 1, 1)","(0, 0, 16, 10)",0.7924036689494529,0.8379494240078966,0.8079143693464159,0.6978101282748461,0.7812246405430527,0.8442317933101195,0.8073541881913684,0.6891145951942244,0.8362015022713212,0.8143590549430149,0.7108888836836142
"(0, 0, 0, 1, 1)","(0, 0, 16, 11)",0.7939596248528351,0.8389269905681178,0.8094302711090509,0.6998524824419285,0.7827365813730325,0.8448482120654877,0.8084828036541805,0.6931147796015372,0.8378341931294905,0.818408627630288,0.7112582900497787
"(0, 0, 0, 1, 1)","(0, 0, 16, 12)",0.79292720743693,0.8384972905012347,0.8007394257520085,0.7021588223082753,0.7804651795205062,0.8426195823498359,0.8008687354824362,0.6978767713857719,0.8389902743506621,0.8107567937682484,0.7111016526000415
"(0, 0, 0, 1, 1)","(0, 0, 16, 13)",0.7974385805831441,0.8411900182184773,0.807444840621816,0.709070162535884,0.7859016737920591,0.8442716376911463,0.814696575657047,0.7042485129332801,0.8428787149550849,0.8113438102597017,0.7194022538901417
"(0, 0, 0, 1, 1)","(0, 0, 16, 14)",0.8054102339100992,0.845228885516484,0.8154686589768438,0.7231127916679772,0.7946034453871016,0.848413693228626,0.8213461507260563,0.7180968787871554,0.8461920214305417,0.8191017089721306,0.7323198695218209
"(0, 0, 0, 1, 1)","(0, 0, 16, 15)",0.8058841221836686,0.8444558466066268,0.815991541202353,0.725016326214648,0.7951545713412091,0.8489982617542123,0.8211989716762907,0.7176318456987764,0.8439096359232356,0.8189773852799404,0.7367351031004714
"(0, 0, 0, 1, 1)","(0, 0, 16, 16)",0.8082866280330597,0.8466709056013141,0.8179550902881891,0.7289084312269033,0.7978448090388022,0.8478856789082609,0.8233010670202108,0.7254729437654691,0.8493816654760113,0.8215763378611769,0.7362100488861483
"(0, 0, 1, 0, 0)","(4, 8, 12, 0)",0.800820808947676,0.843066663872763,0.8168146490648004,0.709161435806142,0.7896809162479016,0.8468078675795747,0.8130796205439239,0.705219215882953,0.8424949987746532,0.827527862359785,0.7172018548430542
"(0, 0, 1, 0, 0)","(4, 8, 14, 0)",0.8038553022447162,0.8434100654966382,0.8224921920465385,0.7186875701794515,0.7948632759075427,0.8478224282417436,0.8202778572963572,0.71293239116145,0.8429529566935251,0.8334236848858423,0.7287852414433926
"(0, 0, 1, 0, 0)","(4, 8, 16, 0)",0.8052044472486936,0.8461299677559669,0.8169233473492001,0.720193919007911,0.7944157447043594,0.8479860301270288,0.81902296103395,0.7167375885084298,0.8481271194057876,0.8231531832327613,0.7288467922740791
"(0, 0, 1, 0, 0)","(4, 10, 12, 0)",0.7992244452740891,0.8438884461650916,0.8084867661075446,0.7079080341288356,0.786761082133824,0.8472604556864398,0.809999404058307,0.7043522543998361,0.8439737636807421,0.8146751420044243,0.7170510470518174
"(0, 0, 1, 0, 0)","(4, 10, 14, 0)",0.8065710210348461,0.8469625902966674,0.8180361049897453,0.7220611727993249,0.7956866226952458,0.8477245372970053,0.8146536007319998,0.7214384925467944,0.8495750349525382,0.8282472291100273,0.7267760813078541
"(0, 0, 1, 0, 0)","(4, 10, 16, 0)",0.8133272749063292,0.8514853746640101,0.8288009600684692,0.7321543326431649,0.8041468891252148,0.854632553970409,0.8273254949146631,0.7287848599590475,0.8521019756673434,0.8371865270151841,0.740286380934873
"(0, 0, 1, 0, 0)","(4, 0, 12, 0)",0.7846668823615912,0.8389872550155877,0.7845836632184315,0.6829528556274966,0.7688412579538386,0.8407063305649082,0.7861167334812095,0.6790731708868369,0.8414269083690178,0.7895172707468927,0.6924433282292493
"(0, 0, 1, 0, 0)","(4, 0, 14, 0)",0.7871953559484879,0.8402817674592329,0.7902501545189754,0.6880778437267726,0.7728699219016603,0.8450495021413398,0.7843808075559668,0.6833047615717509,0.8400979475033289,0.8035136896150871,0.6983487108343305
"(0, 0, 1, 0, 0)","(4, 0, 16, 0)",0.789120404691408,0.8470368260551984,0.7748063292734896,0.6902040196764954,0.7706823916683946,0.8467338429880092,0.7699530512353296,0.6915610597538047,0.8514285276154141,0.7863560029017929,0.6932977141505827
"(0, 0, 1, 0, 0)","(6, 8, 12, 0)",0.8003421821407961,0.8436063246503425,0.8120349419542279,0.7091829303709596,0.7882747323251766,0.8461185251769752,0.8139766938001476,0.7044292966343775,0.844481651068769,0.8175678015730738,0.7180971126480085
"(0, 0, 1, 0, 0)","(6, 8, 14, 0)",0.805440324993846,0.8464134255259845,0.8180150005526,0.7195765256828455,0.79466831725381,0.8498342928432443,0.8189967951735193,0.7133173851109882,0.8458363237072073,0.8240190664744643,0.7300073477960817
"(0, 0, 1, 0, 0)","(6, 8, 16, 0)",0.8080974160796123,0.8469087825832533,0.8209587654782823,0.726308851056557,0.7980587997060307,0.8492535949858372,0.8226485115544605,0.7228422227181055,0.847989722384996,0.828382000158949,0.7342650692905687
"(0, 0, 1, 0, 0)","(6, 10, 12, 0)",0.7975623996825043,0.8417376553717963,0.8060442745146261,0.7083691881971067,0.785383706027843,0.8451497841089868,0.8082928293081888,0.70204854054828,0.8414829932789608,0.8125702923652659,0.7186044292649545
"(0, 0, 1, 0, 0)","(6, 10, 14, 0)",0.8075540445191777,0.8465440678849487,0.8211061903587297,0.7234364036219394,0.7970288872885392,0.8485932499931275,0.8212778694004141,0.7204349925408025,0.8477866789786688,0.8285495258222634,0.7300951619606963
"(0, 0, 1, 0, 0)","(6, 10, 16, 0)",0.8121794511530396,0.8505355353147731,0.821896262907722,0.7318966997207086,0.8014428326477345,0.8537435593657993,0.8236872382844325,0.7268551998528413,0.8504770270014934,0.82824800792591,0.7410728927593382
"(0, 0, 1, 0, 0)","(6, 0, 12, 0)",0.7937544370817464,0.841105822276287,0.8018908539160364,0.6996625867847208,0.7808864209923481,0.844460620045799,0.8004261326624611,0.6936747680732893,0.8411662138732725,0.8099382273591329,0.7096681898974395
"(0, 0, 1, 0, 0)","(6, 0, 14, 0)",0.7973034281984019,0.8443257793484198,0.8016665663544567,0.7057172320037975,0.7839031925688913,0.8465614354329162,0.8041339271956142,0.7008464121379037,0.845569869942541,0.8068365548964135,0.7150734016191735
"(0, 0, 1, 0, 0)","(6, 0, 16, 0)",0.7991288238987909,0.8474801722799684,0.7993945079601429,0.7089367968169016,0.7852704923523375,0.8514842572339709,0.8056989809147839,0.6993551696364639,0.8467435702745831,0.7990586462131413,0.7231102990892291
"(0, 0, 1, 0, 0)","(0, 8, 12, 0)",0.7985618113754561,0.843050970886706,0.8103013562790615,0.707288632258363,0.7868803198080435,0.8470386707195712,0.8124353743230017,0.700666000571992,0.8428304167093117,0.8156442033731794,0.7187443442978603
